Name,City,Product,Quantity,Price,Name,City,Product,Quantity,Price
Charlie,New York,Keyboard,10,554,Charlie,New York,Keyboard,10,554
David,Sydney,Laptop,4,883,David,Sydney,Laptop,4,883
Charlie,Sydney,Monitor,5,282,Charlie,Sydney,Monitor,5,282
Bob,New York,Phone,3,594,Bob,New York,Phone,3,594
Alice,Berlin,Keyboard,2,444,Alice,Berlin,Keyboard,2,444
Eve,Paris,Monitor,5,526,Eve,Paris,Monitor,5,526
Eve,Tokyo,Tablet,1,758,Eve,Tokyo,Tablet,1,758
Charlie,Sydney,Laptop,8,723,Charlie,Sydney,Laptop,8,723
Frank,Tokyo,Tablet,2,217,Frank,Tokyo,Tablet,2,217
Eve,Sydney,Phone,4,984,Eve,Sydney,Phone,4,984
Alice,London,Monitor,10,344,Alice,London,Monitor,10,344
Charlie,Paris,Phone,4,167,Charlie,Paris,Phone,4,167
Bob,Sydney,Monitor,6,333,Bob,Sydney,Monitor,6,333
Eve,Tokyo,Keyboard,6,442,Eve,Tokyo,Keyboard,6,442
Frank,London,Tablet,8,931,Frank,London,Tablet,8,931
Eve,Berlin,Monitor,2,990,Eve,Berlin,Monitor,2,990
Bob,London,Monitor,6,412,Bob,London,Monitor,6,412
Eve,New York,Keyboard,10,716,Eve,New York,Keyboard,10,716
Bob,Berlin,Mouse,9,288,Bob,Berlin,Mouse,9,288
Alice,Paris,Keyboard,4,205,Alice,Paris,Keyboard,4,205
Charlie,New York,Keyboard,6,476,Charlie,New York,Keyboard,6,476
Eve,Paris,Mouse,7,151,Eve,Paris,Mouse,7,151
David,London,Mouse,1,602,David,London,Mouse,1,602
David,Paris,Laptop,9,641,David,Paris,Laptop,9,641
Alice,Sydney,Keyboard,9,324,Alice,Sydney,Keyboard,9,324
David,Berlin,Keyboard,6,620,David,Berlin,Keyboard,6,620
Eve,London,Mouse,7,624,Eve,London,Mouse,7,624
Frank,New York,Monitor,8,866,Frank,New York,Monitor,8,866
Bob,Sydney,Tablet,2,257,Bob,Sydney,Tablet,2,257
Bob,London,Phone,8,692,Bob,London,Phone,8,692
Eve,Paris,Phone,4,669,Eve,Paris,Phone,4,669
Eve,Sydney,Keyboard,2,473,Eve,Sydney,Keyboard,2,473
Bob,London,Laptop,5,611,Bob,London,Laptop,5,611
Charlie,Tokyo,Monitor,7,957,Charlie,Tokyo,Monitor,7,957
Eve,Paris,Keyboard,4,923,Eve,Paris,Keyboard,4,923
Frank,Paris,Laptop,4,655,Frank,Paris,Laptop,4,655
Alice,London,Monitor,9,147,Alice,London,Monitor,9,147
Alice,New York,Monitor,7,590,Alice,New York,Monitor,7,590
Bob,Paris,Laptop,8,741,Bob,Paris,Laptop,8,741
Alice,Tokyo,Phone,8,433,Alice,Tokyo,Phone,8,433
Charlie,Tokyo,Tablet,4,661,Charlie,Tokyo,Tablet,4,661
Frank,Paris,Keyboard,2,442,Frank,Paris,Keyboard,2,442
Frank,Paris,Keyboard,9,674,Frank,Paris,Keyboard,9,674
Eve,New York,Phone,4,565,Eve,New York,Phone,4,565
Alice,New York,Laptop,9,377,Alice,New York,Laptop,9,377
Bob,Tokyo,Phone,1,509,Bob,Tokyo,Phone,1,509
Charlie,London,Tablet,2,822,Charlie,London,Tablet,2,822
Bob,Paris,Keyboard,9,876,Bob,Paris,Keyboard,9,876
Eve,New York,Tablet,8,963,Eve,New York,Tablet,8,963
Bob,Paris,Phone,5,642,Bob,Paris,Phone,5,642
Charlie,New York,Tablet,8,931,Charlie,New York,Tablet,8,931
Eve,Paris,Keyboard,9,550,Eve,Paris,Keyboard,9,550
David,Sydney,Mouse,7,934,David,Sydney,Mouse,7,934
Alice,Paris,Phone,8,715,Alice,Paris,Phone,8,715
Bob,Berlin,Phone,2,107,Bob,Berlin,Phone,2,107
Charlie,Tokyo,Tablet,6,438,Charlie,Tokyo,Tablet,6,438
Charlie,London,Mouse,7,422,Charlie,London,Mouse,7,422
Alice,New York,Mouse,9,329,Alice,New York,Mouse,9,329
Bob,Paris,Monitor,3,241,Bob,Paris,Monitor,3,241
Bob,Paris,Mouse,1,475,Bob,Paris,Mouse,1,475
Bob,Tokyo,Keyboard,8,306,Bob,Tokyo,Keyboard,8,306
Bob,New York,Mouse,2,912,Bob,New York,Mouse,2,912
David,Tokyo,Tablet,5,102,David,Tokyo,Tablet,5,102
Bob,Paris,Tablet,3,609,Bob,Paris,Tablet,3,609
Alice,New York,Mouse,7,471,Alice,New York,Mouse,7,471
Frank,New York,Laptop,8,902,Frank,New York,Laptop,8,902
Eve,Sydney,Tablet,5,542,Eve,Sydney,Tablet,5,542
Frank,Tokyo,Mouse,7,746,Frank,Tokyo,Mouse,7,746
Eve,London,Laptop,6,725,Eve,London,Laptop,6,725
Charlie,Berlin,Phone,3,385,Charlie,Berlin,Phone,3,385
Alice,New York,Mouse,3,968,Alice,New York,Mouse,3,968
Eve,Paris,Phone,10,971,Eve,Paris,Phone,10,971
David,Berlin,Monitor,8,907,David,Berlin,Monitor,8,907
Eve,Berlin,Phone,3,915,Eve,Berlin,Phone,3,915
David,New York,Mouse,2,559,David,New York,Mouse,2,559
Frank,Tokyo,Tablet,10,280,Frank,Tokyo,Tablet,10,280
Alice,New York,Keyboard,6,841,Alice,New York,Keyboard,6,841
Bob,London,Mouse,8,197,Bob,London,Mouse,8,197
Bob,Tokyo,Tablet,6,264,Bob,Tokyo,Tablet,6,264
Bob,Sydney,Mouse,6,107,Bob,Sydney,Mouse,6,107
David,Sydney,Laptop,2,384,David,Sydney,Laptop,2,384
David,London,Laptop,6,349,David,London,Laptop,6,349
Alice,London,Mouse,8,351,Alice,London,Mouse,8,351
Charlie,Tokyo,Phone,1,559,Charlie,Tokyo,Phone,1,559
Eve,Berlin,Tablet,2,483,Eve,Berlin,Tablet,2,483
Charlie,Tokyo,Tablet,9,540,Charlie,Tokyo,Tablet,9,540
Frank,New York,Tablet,1,447,Frank,New York,Tablet,1,447
Frank,Tokyo,Monitor,10,748,Frank,Tokyo,Monitor,10,748
Frank,London,Keyboard,3,392,Frank,London,Keyboard,3,392
Eve,Sydney,Phone,10,626,Eve,Sydney,Phone,10,626
Frank,New York,Monitor,7,822,Frank,New York,Monitor,7,822
David,Paris,Phone,5,847,David,Paris,Phone,5,847
Bob,London,Monitor,10,448,Bob,London,Monitor,10,448
Frank,New York,Phone,7,106,Frank,New York,Phone,7,106
Frank,Sydney,Tablet,2,835,Frank,Sydney,Tablet,2,835
David,London,Laptop,2,756,David,London,Laptop,2,756
David,Paris,Tablet,1,616,David,Paris,Tablet,1,616
Frank,Tokyo,Keyboard,1,961,Frank,Tokyo,Keyboard,1,961
Bob,New York,Mouse,8,701,Bob,New York,Mouse,8,701
Alice,Tokyo,Monitor,2,276,Alice,Tokyo,Monitor,2,276
Eve,Tokyo,Mouse,2,307,Eve,Tokyo,Mouse,2,307
Bob,Berlin,Laptop,9,600,Bob,Berlin,Laptop,9,600
Eve,London,Keyboard,5,868,Eve,London,Keyboard,5,868
Bob,Tokyo,Phone,8,640,Bob,Tokyo,Phone,8,640
Charlie,London,Keyboard,6,641,Charlie,London,Keyboard,6,641
Bob,Paris,Phone,6,341,Bob,Paris,Phone,6,341
Bob,Sydney,Keyboard,10,605,Bob,Sydney,Keyboard,10,605
Charlie,Tokyo,Phone,7,260,Charlie,Tokyo,Phone,7,260
Eve,London,Keyboard,5,107,Eve,London,Keyboard,5,107
Frank,New York,Phone,7,897,Frank,New York,Phone,7,897
Alice,Tokyo,Monitor,2,184,Alice,Tokyo,Monitor,2,184
Alice,London,Laptop,8,877,Alice,London,Laptop,8,877
Eve,Berlin,Mouse,4,118,Eve,Berlin,Mouse,4,118
Charlie,New York,Laptop,5,716,Charlie,New York,Laptop,5,716
Eve,New York,Tablet,8,703,Eve,New York,Tablet,8,703
Charlie,New York,Laptop,5,662,Charlie,New York,Laptop,5,662
David,Sydney,Mouse,1,736,David,Sydney,Mouse,1,736
Alice,Tokyo,Keyboard,7,381,Alice,Tokyo,Keyboard,7,381
Alice,New York,Tablet,1,225,Alice,New York,Tablet,1,225
Frank,Tokyo,Monitor,2,242,Frank,Tokyo,Monitor,2,242
Alice,New York,Phone,2,833,Alice,New York,Phone,2,833
Charlie,Berlin,Tablet,2,418,Charlie,Berlin,Tablet,2,418
David,London,Keyboard,7,863,David,London,Keyboard,7,863
Eve,New York,Keyboard,5,925,Eve,New York,Keyboard,5,925
Frank,Berlin,Keyboard,3,990,Frank,Berlin,Keyboard,3,990
Alice,London,Phone,2,608,Alice,London,Phone,2,608
Frank,London,Keyboard,10,704,Frank,London,Keyboard,10,704
Charlie,New York,Tablet,3,548,Charlie,New York,Tablet,3,548
Eve,Sydney,Monitor,9,738,Eve,Sydney,Monitor,9,738
Alice,Tokyo,Laptop,3,921,Alice,Tokyo,Laptop,3,921
Alice,Sydney,Mouse,5,481,Alice,Sydney,Mouse,5,481
David,Sydney,Mouse,4,947,David,Sydney,Mouse,4,947
Alice,Sydney,Laptop,8,812,Alice,Sydney,Laptop,8,812
Charlie,New York,Mouse,9,517,Charlie,New York,Mouse,9,517
Frank,Tokyo,Laptop,4,376,Frank,Tokyo,Laptop,4,376
David,Berlin,Monitor,5,581,David,Berlin,Monitor,5,581
Alice,Sydney,Monitor,7,196,Alice,Sydney,Monitor,7,196
Frank,Sydney,Laptop,10,383,Frank,Sydney,Laptop,10,383
Frank,Berlin,Mouse,10,791,Frank,Berlin,Mouse,10,791
Alice,Berlin,Keyboard,8,520,Alice,Berlin,Keyboard,8,520
Frank,London,Phone,3,468,Frank,London,Phone,3,468
Frank,London,Phone,6,959,Frank,London,Phone,6,959
Alice,New York,Monitor,2,100,Alice,New York,Monitor,2,100
David,Paris,Tablet,2,937,David,Paris,Tablet,2,937
Frank,Tokyo,Monitor,9,619,Frank,Tokyo,Monitor,9,619
Eve,Paris,Monitor,2,127,Eve,Paris,Monitor,2,127
Bob,New York,Tablet,5,653,Bob,New York,Tablet,5,653
Alice,London,Keyboard,2,783,Alice,London,Keyboard,2,783
Eve,Tokyo,Laptop,8,640,Eve,Tokyo,Laptop,8,640
Frank,London,Phone,2,510,Frank,London,Phone,2,510
Charlie,Tokyo,Keyboard,5,105,Charlie,Tokyo,Keyboard,5,105
David,Paris,Keyboard,8,591,David,Paris,Keyboard,8,591
David,New York,Keyboard,5,843,David,New York,Keyboard,5,843
Bob,Paris,Keyboard,9,857,Bob,Paris,Keyboard,9,857
Charlie,New York,Monitor,8,311,Charlie,New York,Monitor,8,311
Bob,Paris,Phone,9,251,Bob,Paris,Phone,9,251
Charlie,Berlin,Monitor,8,927,Charlie,Berlin,Monitor,8,927
Alice,Berlin,Phone,9,908,Alice,Berlin,Phone,9,908
Alice,New York,Laptop,7,840,Alice,New York,Laptop,7,840
Charlie,Tokyo,Monitor,9,413,Charlie,Tokyo,Monitor,9,413
Eve,London,Phone,9,644,Eve,London,Phone,9,644
Frank,London,Monitor,7,481,Frank,London,Monitor,7,481
David,Tokyo,Phone,7,714,David,Tokyo,Phone,7,714
Alice,Berlin,Monitor,5,169,Alice,Berlin,Monitor,5,169
Frank,Paris,Mouse,5,514,Frank,Paris,Mouse,5,514
David,Tokyo,Mouse,3,291,David,Tokyo,Mouse,3,291
Frank,Paris,Tablet,2,899,Frank,Paris,Tablet,2,899
Charlie,Paris,Mouse,7,907,Charlie,Paris,Mouse,7,907
Frank,Paris,Keyboard,1,441,Frank,Paris,Keyboard,1,441
Alice,London,Monitor,8,755,Alice,London,Monitor,8,755
Frank,Sydney,Mouse,1,825,Frank,Sydney,Mouse,1,825
Bob,Paris,Phone,2,535,Bob,Paris,Phone,2,535
Bob,Paris,Monitor,10,186,Bob,Paris,Monitor,10,186
David,Paris,Tablet,10,433,David,Paris,Tablet,10,433
Bob,Paris,Keyboard,7,810,Bob,Paris,Keyboard,7,810
Alice,New York,Phone,10,898,Alice,New York,Phone,10,898
Alice,New York,Phone,7,791,Alice,New York,Phone,7,791
Eve,New York,Keyboard,7,630,Eve,New York,Keyboard,7,630
Charlie,Paris,Monitor,6,257,Charlie,Paris,Monitor,6,257
Bob,Paris,Phone,1,384,Bob,Paris,Phone,1,384
Frank,New York,Monitor,6,447,Frank,New York,Monitor,6,447
Bob,Tokyo,Laptop,8,393,Bob,Tokyo,Laptop,8,393
Alice,Tokyo,Laptop,9,508,Alice,Tokyo,Laptop,9,508
Alice,Tokyo,Laptop,4,960,Alice,Tokyo,Laptop,4,960
Eve,London,Tablet,3,202,Eve,London,Tablet,3,202
Charlie,New York,Mouse,7,928,Charlie,New York,Mouse,7,928
Eve,Tokyo,Phone,7,856,Eve,Tokyo,Phone,7,856
Frank,New York,Phone,7,472,Frank,New York,Phone,7,472
Alice,Tokyo,Tablet,6,365,Alice,Tokyo,Tablet,6,365
Bob,Paris,Phone,4,539,Bob,Paris,Phone,4,539
Bob,London,Monitor,1,532,Bob,London,Monitor,1,532
Alice,Paris,Tablet,8,196,Alice,Paris,Tablet,8,196
Frank,New York,Keyboard,5,114,Frank,New York,Keyboard,5,114
David,New York,Mouse,4,935,David,New York,Mouse,4,935
Eve,Sydney,Mouse,10,865,Eve,Sydney,Mouse,10,865
Bob,New York,Tablet,10,722,Bob,New York,Tablet,10,722
Alice,London,Monitor,8,493,Alice,London,Monitor,8,493
David,Berlin,Monitor,2,656,David,Berlin,Monitor,2,656
Frank,Berlin,Laptop,9,318,Frank,Berlin,Laptop,9,318
Charlie,Tokyo,Tablet,8,256,Charlie,Tokyo,Tablet,8,256
David,New York,Monitor,7,325,David,New York,Monitor,7,325
Charlie,Sydney,Keyboard,10,368,Charlie,Sydney,Keyboard,10,368
David,London,Laptop,5,807,David,London,Laptop,5,807
Eve,Paris,Monitor,7,609,Eve,Paris,Monitor,7,609
Charlie,Paris,Keyboard,4,140,Charlie,Paris,Keyboard,4,140
Charlie,New York,Laptop,1,196,Charlie,New York,Laptop,1,196
Alice,Berlin,Mouse,1,819,Alice,Berlin,Mouse,1,819
Charlie,Berlin,Monitor,1,120,Charlie,Berlin,Monitor,1,120
Bob,Tokyo,Phone,10,667,Bob,Tokyo,Phone,10,667
Alice,Paris,Tablet,1,457,Alice,Paris,Tablet,1,457
Frank,New York,Laptop,6,574,Frank,New York,Laptop,6,574
Charlie,Tokyo,Laptop,9,469,Charlie,Tokyo,Laptop,9,469
Frank,Sydney,Mouse,10,609,Frank,Sydney,Mouse,10,609
Bob,Sydney,Mouse,5,434,Bob,Sydney,Mouse,5,434
Eve,Paris,Laptop,6,326,Eve,Paris,Laptop,6,326
Bob,London,Tablet,7,269,Bob,London,Tablet,7,269
David,Tokyo,Tablet,5,464,David,Tokyo,Tablet,5,464
Frank,London,Monitor,7,261,Frank,London,Monitor,7,261
Frank,Paris,Keyboard,3,599,Frank,Paris,Keyboard,3,599
David,London,Keyboard,8,524,David,London,Keyboard,8,524
Alice,Sydney,Monitor,6,631,Alice,Sydney,Monitor,6,631
Charlie,Tokyo,Tablet,1,142,Charlie,Tokyo,Tablet,1,142
Charlie,New York,Laptop,1,962,Charlie,New York,Laptop,1,962
Charlie,Sydney,Tablet,9,340,Charlie,Sydney,Tablet,9,340
Bob,Berlin,Phone,9,365,Bob,Berlin,Phone,9,365
Frank,Berlin,Monitor,4,211,Frank,Berlin,Monitor,4,211
Alice,Berlin,Tablet,1,206,Alice,Berlin,Tablet,1,206
Eve,Berlin,Tablet,4,498,Eve,Berlin,Tablet,4,498
Charlie,New York,Monitor,2,518,Charlie,New York,Monitor,2,518
Bob,Sydney,Laptop,6,772,Bob,Sydney,Laptop,6,772
Bob,New York,Keyboard,7,385,Bob,New York,Keyboard,7,385
Charlie,Paris,Monitor,6,167,Charlie,Paris,Monitor,6,167
Alice,Paris,Keyboard,9,378,Alice,Paris,Keyboard,9,378
David,Berlin,Tablet,4,1000,David,Berlin,Tablet,4,1000
Eve,Tokyo,Tablet,4,838,Eve,Tokyo,Tablet,4,838
Bob,New York,Monitor,5,251,Bob,New York,Monitor,5,251
Bob,Tokyo,Keyboard,2,292,Bob,Tokyo,Keyboard,2,292
Frank,Berlin,Laptop,7,331,Frank,Berlin,Laptop,7,331
Eve,Paris,Monitor,10,216,Eve,Paris,Monitor,10,216
Bob,Tokyo,Mouse,10,546,Bob,Tokyo,Mouse,10,546
Frank,New York,Tablet,6,199,Frank,New York,Tablet,6,199
Charlie,Berlin,Phone,10,853,Charlie,Berlin,Phone,10,853
Bob,Tokyo,Monitor,9,854,Bob,Tokyo,Monitor,9,854
Bob,Paris,Mouse,10,191,Bob,Paris,Mouse,10,191
Eve,Paris,Monitor,5,442,Eve,Paris,Monitor,5,442
David,New York,Laptop,7,277,David,New York,Laptop,7,277
Charlie,Tokyo,Monitor,1,879,Charlie,Tokyo,Monitor,1,879
Eve,New York,Tablet,4,857,Eve,New York,Tablet,4,857
Frank,London,Keyboard,8,482,Frank,London,Keyboard,8,482
Alice,Sydney,Keyboard,2,596,Alice,Sydney,Keyboard,2,596
Bob,Berlin,Mouse,6,526,Bob,Berlin,Mouse,6,526
Eve,New York,Phone,6,959,Eve,New York,Phone,6,959
David,Sydney,Tablet,9,415,David,Sydney,Tablet,9,415
Frank,London,Monitor,10,224,Frank,London,Monitor,10,224
Frank,Berlin,Phone,8,180,Frank,Berlin,Phone,8,180
Charlie,New York,Monitor,7,557,Charlie,New York,Monitor,7,557
Alice,London,Mouse,5,240,Alice,London,Mouse,5,240
David,New York,Tablet,7,489,David,New York,Tablet,7,489
Frank,Sydney,Monitor,9,392,Frank,Sydney,Monitor,9,392
Alice,New York,Monitor,2,510,Alice,New York,Monitor,2,510
Eve,Tokyo,Keyboard,8,859,Eve,Tokyo,Keyboard,8,859
Bob,Tokyo,Keyboard,10,142,Bob,Tokyo,Keyboard,10,142
Eve,New York,Monitor,8,840,Eve,New York,Monitor,8,840
Bob,Sydney,Monitor,2,730,Bob,Sydney,Monitor,2,730
Frank,Paris,Keyboard,4,901,Frank,Paris,Keyboard,4,901
Charlie,London,Mouse,3,659,Charlie,London,Mouse,3,659
Alice,London,Tablet,4,622,Alice,London,Tablet,4,622
Alice,Sydney,Keyboard,10,922,Alice,Sydney,Keyboard,10,922
Frank,Sydney,Mouse,1,286,Frank,Sydney,Mouse,1,286
Bob,Sydney,Laptop,7,863,Bob,Sydney,Laptop,7,863
Eve,Paris,Mouse,7,219,Eve,Paris,Mouse,7,219
Frank,Sydney,Monitor,7,221,Frank,Sydney,Monitor,7,221
Frank,Paris,Laptop,2,508,Frank,Paris,Laptop,2,508
Charlie,Sydney,Monitor,3,581,Charlie,Sydney,Monitor,3,581
Bob,Paris,Mouse,5,167,Bob,Paris,Mouse,5,167
Eve,Paris,Tablet,10,684,Eve,Paris,Tablet,10,684
Eve,Tokyo,Keyboard,10,106,Eve,Tokyo,Keyboard,10,106
Charlie,Berlin,Mouse,7,815,Charlie,Berlin,Mouse,7,815
Bob,Sydney,Phone,9,911,Bob,Sydney,Phone,9,911
Frank,Berlin,Tablet,8,926,Frank,Berlin,Tablet,8,926
Charlie,New York,Mouse,6,255,Charlie,New York,Mouse,6,255
Alice,New York,Mouse,10,829,Alice,New York,Mouse,10,829
Charlie,Berlin,Tablet,3,983,Charlie,Berlin,Tablet,3,983
Charlie,Paris,Laptop,6,923,Charlie,Paris,Laptop,6,923
Bob,New York,Tablet,6,824,Bob,New York,Tablet,6,824
Bob,New York,Phone,10,688,Bob,New York,Phone,10,688
Charlie,New York,Phone,3,745,Charlie,New York,Phone,3,745
Bob,London,Phone,4,367,Bob,London,Phone,4,367
Charlie,New York,Monitor,1,353,Charlie,New York,Monitor,1,353
Eve,Tokyo,Laptop,9,941,Eve,Tokyo,Laptop,9,941
Alice,Sydney,Tablet,4,786,Alice,Sydney,Tablet,4,786
Eve,Paris,Phone,5,801,Eve,Paris,Phone,5,801
Frank,Paris,Phone,6,333,Frank,Paris,Phone,6,333
David,London,Phone,2,565,David,London,Phone,2,565
Frank,Paris,Keyboard,10,491,Frank,Paris,Keyboard,10,491
Frank,Sydney,Phone,3,934,Frank,Sydney,Phone,3,934
Bob,New York,Monitor,8,643,Bob,New York,Monitor,8,643
David,Paris,Laptop,2,591,David,Paris,Laptop,2,591
Bob,Berlin,Mouse,10,247,Bob,Berlin,Mouse,10,247
David,Paris,Laptop,3,662,David,Paris,Laptop,3,662
Charlie,New York,Monitor,6,251,Charlie,New York,Monitor,6,251
Eve,New York,Mouse,7,903,Eve,New York,Mouse,7,903
Alice,London,Phone,6,378,Alice,London,Phone,6,378
Bob,London,Mouse,5,814,Bob,London,Mouse,5,814
Charlie,Sydney,Tablet,6,259,Charlie,Sydney,Tablet,6,259
Bob,Berlin,Phone,2,656,Bob,Berlin,Phone,2,656
Charlie,New York,Keyboard,10,725,Charlie,New York,Keyboard,10,725
Bob,Sydney,Phone,6,498,Bob,Sydney,Phone,6,498
Alice,London,Monitor,3,716,Alice,London,Monitor,3,716
David,Sydney,Laptop,4,923,David,Sydney,Laptop,4,923
David,Tokyo,Monitor,8,733,David,Tokyo,Monitor,8,733
Charlie,Tokyo,Monitor,9,508,Charlie,Tokyo,Monitor,9,508
Frank,Berlin,Laptop,2,230,Frank,Berlin,Laptop,2,230
Charlie,Sydney,Monitor,5,456,Charlie,Sydney,Monitor,5,456
Alice,London,Tablet,7,186,Alice,London,Tablet,7,186
Eve,Berlin,Phone,3,374,Eve,Berlin,Phone,3,374
Charlie,London,Keyboard,6,396,Charlie,London,Keyboard,6,396
Eve,Tokyo,Keyboard,2,333,Eve,Tokyo,Keyboard,2,333
Charlie,Berlin,Mouse,5,402,Charlie,Berlin,Mouse,5,402
Eve,Berlin,Keyboard,10,508,Eve,Berlin,Keyboard,10,508
Bob,Tokyo,Laptop,8,652,Bob,Tokyo,Laptop,8,652
David,Tokyo,Phone,5,939,David,Tokyo,Phone,5,939
David,Tokyo,Monitor,2,839,David,Tokyo,Monitor,2,839
Bob,Berlin,Keyboard,7,381,Bob,Berlin,Keyboard,7,381
Charlie,London,Laptop,2,108,Charlie,London,Laptop,2,108
Eve,Sydney,Monitor,5,315,Eve,Sydney,Monitor,5,315
Alice,Paris,Keyboard,3,433,Alice,Paris,Keyboard,3,433
David,Paris,Laptop,7,403,David,Paris,Laptop,7,403
Alice,Paris,Monitor,8,394,Alice,Paris,Monitor,8,394
Bob,Tokyo,Tablet,4,560,Bob,Tokyo,Tablet,4,560
David,London,Mouse,9,474,David,London,Mouse,9,474
Frank,Tokyo,Monitor,2,297,Frank,Tokyo,Monitor,2,297
Alice,London,Phone,2,942,Alice,London,Phone,2,942
David,Paris,Monitor,9,303,David,Paris,Monitor,9,303
Eve,Berlin,Keyboard,4,649,Eve,Berlin,Keyboard,4,649
Charlie,New York,Keyboard,3,646,Charlie,New York,Keyboard,3,646
Charlie,New York,Mouse,2,481,Charlie,New York,Mouse,2,481
Frank,Berlin,Mouse,7,653,Frank,Berlin,Mouse,7,653
Eve,New York,Keyboard,10,976,Eve,New York,Keyboard,10,976
Frank,Paris,Phone,2,902,Frank,Paris,Phone,2,902
David,New York,Monitor,1,281,David,New York,Monitor,1,281
Alice,Sydney,Phone,5,824,Alice,Sydney,Phone,5,824
Eve,London,Monitor,3,794,Eve,London,Monitor,3,794
Eve,Tokyo,Laptop,8,608,Eve,Tokyo,Laptop,8,608
David,Berlin,Keyboard,7,477,David,Berlin,Keyboard,7,477
Charlie,Tokyo,Phone,10,334,Charlie,Tokyo,Phone,10,334
Bob,New York,Mouse,8,901,Bob,New York,Mouse,8,901
Eve,Berlin,Mouse,10,603,Eve,Berlin,Mouse,10,603
Frank,New York,Phone,9,775,Frank,New York,Phone,9,775
Bob,Sydney,Keyboard,1,130,Bob,Sydney,Keyboard,1,130
Bob,London,Mouse,1,229,Bob,London,Mouse,1,229
Eve,Tokyo,Mouse,9,454,Eve,Tokyo,Mouse,9,454
Alice,Paris,Monitor,4,368,Alice,Paris,Monitor,4,368
Eve,New York,Tablet,3,270,Eve,New York,Tablet,3,270
Eve,New York,Monitor,2,973,Eve,New York,Monitor,2,973
Bob,London,Monitor,8,555,Bob,London,Monitor,8,555
Alice,Sydney,Tablet,10,669,Alice,Sydney,Tablet,10,669
Frank,Paris,Phone,2,872,Frank,Paris,Phone,2,872
Alice,London,Mouse,2,491,Alice,London,Mouse,2,491
Bob,Berlin,Monitor,1,338,Bob,Berlin,Monitor,1,338
Bob,Sydney,Keyboard,5,760,Bob,Sydney,Keyboard,5,760
Alice,London,Tablet,9,190,Alice,London,Tablet,9,190
Charlie,London,Monitor,4,851,Charlie,London,Monitor,4,851
Alice,Sydney,Mouse,6,405,Alice,Sydney,Mouse,6,405
Eve,Berlin,Phone,9,775,Eve,Berlin,Phone,9,775
Eve,Tokyo,Tablet,6,574,Eve,Tokyo,Tablet,6,574
Charlie,Paris,Laptop,7,848,Charlie,Paris,Laptop,7,848
David,Tokyo,Tablet,2,109,David,Tokyo,Tablet,2,109
Bob,Paris,Mouse,1,498,Bob,Paris,Mouse,1,498
Bob,Paris,Monitor,10,466,Bob,Paris,Monitor,10,466
Eve,New York,Phone,8,984,Eve,New York,Phone,8,984
Frank,London,Monitor,5,634,Frank,London,Monitor,5,634
Charlie,Berlin,Phone,4,608,Charlie,Berlin,Phone,4,608
Alice,New York,Monitor,1,533,Alice,New York,Monitor,1,533
Eve,London,Monitor,9,433,Eve,London,Monitor,9,433
David,Sydney,Phone,1,238,David,Sydney,Phone,1,238
Eve,London,Laptop,2,784,Eve,London,Laptop,2,784
Alice,London,Monitor,6,836,Alice,London,Monitor,6,836
David,New York,Monitor,10,867,David,New York,Monitor,10,867
Frank,New York,Mouse,2,630,Frank,New York,Mouse,2,630
David,Tokyo,Monitor,6,146,David,Tokyo,Monitor,6,146
David,Tokyo,Keyboard,10,446,David,Tokyo,Keyboard,10,446
Frank,Sydney,Monitor,5,256,Frank,Sydney,Monitor,5,256
Frank,Tokyo,Mouse,4,603,Frank,Tokyo,Mouse,4,603
Bob,Sydney,Laptop,9,419,Bob,Sydney,Laptop,9,419
Bob,Tokyo,Tablet,8,427,Bob,Tokyo,Tablet,8,427
Eve,London,Phone,7,131,Eve,London,Phone,7,131
Bob,Sydney,Tablet,6,333,Bob,Sydney,Tablet,6,333
Eve,London,Mouse,4,929,Eve,London,Mouse,4,929
Bob,Sydney,Keyboard,2,544,Bob,Sydney,Keyboard,2,544
Frank,London,Phone,4,741,Frank,London,Phone,4,741
Bob,Tokyo,Monitor,5,980,Bob,Tokyo,Monitor,5,980
Eve,Tokyo,Tablet,2,668,Eve,Tokyo,Tablet,2,668
David,New York,Monitor,8,596,David,New York,Monitor,8,596
David,Sydney,Monitor,2,206,David,Sydney,Monitor,2,206
Charlie,Sydney,Tablet,9,163,Charlie,Sydney,Tablet,9,163
David,Tokyo,Phone,2,181,David,Tokyo,Phone,2,181
Charlie,Berlin,Tablet,1,727,Charlie,Berlin,Tablet,1,727
David,Sydney,Phone,10,216,David,Sydney,Phone,10,216
Bob,Berlin,Monitor,7,474,Bob,Berlin,Monitor,7,474
David,Berlin,Mouse,1,179,David,Berlin,Mouse,1,179
Eve,Berlin,Phone,10,116,Eve,Berlin,Phone,10,116
Frank,Berlin,Mouse,1,758,Frank,Berlin,Mouse,1,758
David,Berlin,Keyboard,6,879,David,Berlin,Keyboard,6,879
Charlie,Sydney,Mouse,9,256,Charlie,Sydney,Mouse,9,256
David,Berlin,Tablet,3,654,David,Berlin,Tablet,3,654
David,Berlin,Tablet,2,859,David,Berlin,Tablet,2,859
Alice,New York,Laptop,4,651,Alice,New York,Laptop,4,651
Frank,Berlin,Monitor,4,698,Frank,Berlin,Monitor,4,698
Bob,New York,Tablet,4,427,Bob,New York,Tablet,4,427
Charlie,Berlin,Keyboard,10,829,Charlie,Berlin,Keyboard,10,829
